ATF3.logFC	ATF3.PValue	ATF3.FDR	ATF4.logFC	ATF4.PValue	ATF4.FDR	CEBPG.logFC	CEBPG.PValue	CEBPG.FDR	CHOP.logFC	CHOP.PValue	CHOP.FDR
Gfod1	-0.259425685522408	0.689022780909298	0.888826912609308	2.42684716654626	0.00715405973166492	0.0824355939430392	-0.0317534861379799	0.94140387824436	0.978969987214781	0.791536647578522	0.301144086038836	0.634779688071189
Nit2	-0.929551740163444	0.0507778637099902	0.253815103607376	-0.529592696977833	0.351984646750486	0.653683139425977	-0.37186719383302	0.237998952071697	0.433228720232398	-1.4191341608352	0.0141601888109231	0.119634006258293
Tnfsf9	0.588291310889949	0.278893708015833	0.614795459398347	0.507068637395237	0.451256208656455	0.732809227732705	0.571850536802182	0.143756510032031	0.312315629722745	1.08422343780858	0.0980954928316557	0.36755453768341
Gm6623	-1.06631770342503	0.478372400159953	0.773318967927321	0.115817943314356	0.95177817825156	0.995150176271221	-0.48916676982217	0.640853620726274	0.798324245240715	-1.51558362335844	0.431815345171684	0.739143383627207
Chd1	-0.645581161898426	0.060137292715811	0.278961455622501	-1.39850032787279	0.00438709256603203	0.0626204364600565	-0.263685075684336	0.253104340202752	0.450889073597986	-0.371425080567279	0.351257650971446	0.678830668773416
Sept2	-0.302685434062328	0.276971036571642	0.613021579779327	-0.0412412234334882	0.905300299496555	0.979849048762016	-0.0558776034667961	0.766919640797263	0.878505215543488	-0.570850612159988	0.100217079446289	0.371737973651095
Tmem180	0.551508425245771	0.380781861891259	0.706100153807908	0.627800281730938	0.373835822800422	0.672762846757232	-0.576277091766015	0.181660217519671	0.364770986330012	0.71940582024198	0.333090282499316	0.662982597582949
Slc16a6	-1.32362965075748	0.00283186268665581	0.0392421814763488	-2.67266731522821	2.98439110667044e-05	0.0043127641762649	-1.76172011101867	3.174096206615e-06	8.74463710885678e-05	-1.36020595082427	0.00741809673908923	0.079930342935366
1700010K23Rik	-0.331637996937546	0.369626180083817	0.699185306033778	0.525714742692282	0.268218491431816	0.574408622665874	-0.708170043455842	0.0121979513971196	0.0538561758044784	0.182097319599843	0.676116978768969	0.882160868071827
Mmrn2	-3.40934327544096	0.304934855046682	0.642751674405952	4.66585452730938	0.466044159998338	0.743982708011895	-1.26673462550508	0.581147793897608	0.75376287246711	-6.34905564973799	0.179283303391619	0.500611444806774
Irgq	-0.0758083705458703	0.840816482581788	0.949302268858104	-0.0167504437281215	0.972347467758467	1	-0.401239153476487	0.141789980362084	0.309537682138599	0.155273877541844	0.729826533399572	0.906583882110466
Ikbkb	-0.0602783254592607	0.830045548922481	0.945236361904429	-0.57967614788282	0.108775699217661	0.36781974621752	0.610345240783657	0.00571782284304434	0.0303932242279078	0.0163831954103562	0.960534394316079	0.991205283107937
6030443J06Rik	-2.96776371878093	0.165776724459355	0.47817850594645	-1.59795009302731	0.589262116288914	0.826418037430018	-2.49469089131	0.0672963630697876	0.185100178300365	-4.03710422478946	0.107596832708503	0.386372498806258
Gtf2h4	-0.794342503298463	0.146216435130066	0.44953272936428	-0.639915883993133	0.318031197526818	0.621879185558444	-0.904203711351362	0.0218271257903772	0.0825578082316856	-0.647872032726175	0.30973148285945	0.643247640316154
Prdx4	-1.01267306499081	0.0321309375719322	0.196298332433026	0.114892549660979	0.847798738345884	0.956290133622336	-0.764079795869625	0.021176324937006	0.0811553465761547	-1.37280611609391	0.0173888897653644	0.135426292084084
Polr1a	-1.06706601652418	0.051843798690109	0.256535703847485	-0.073577786916325	0.912490354105118	0.983088776159117	-0.268699451981368	0.449200088473566	0.643873102080105	-1.01450368714225	0.122097752224594	0.413521798978127
Klra17	4.61826070516013	0.26902072347286	0.603617876348757	-5.9473263740522	0.384616230724676	0.681746927279938	5.25326389034389	0.116721247734625	0.270949280979126	-0.670552835449311	0.550001943240255	0.816374463180539
Gem	-1.02072144203939	0.0325753298010392	0.197294133250407	-1.21398616300215	0.0433484203764672	0.22401268916216	-1.3356707499608	0.000283254779489423	0.00291786549955972	-1.66858284906331	0.00596680109187943	0.0696941930813786
Lclat1	-1.6306953740165	0.0289563195659508	0.183866715402064	-2.60556410637533	0.0126954258536952	0.112716397766453	-1.36483179813134	0.0147698041746913	0.0620397080292856	-1.31186146187771	0.132849829594819	0.429555692737179
Pole	-0.730486126563159	0.770903633235678	0.922841383915245	0.20296767163841	0.949992199646296	0.994725773923928	-1.58653677477775	0.361358634701886	0.565819516872115	-1.55320827725651	0.657700274516846	0.874139180338728
Prrx2	0.932067674771115	0.743284436116164	0.910648934532905	-3.94870484295909	0.395718423131056	0.691410089742581	1.36387387556681	0.558094467032218	0.735088497789407	0.510412772194323	0.89401331567279	0.971074617163483
Csf3r	-0.396484838855121	0.2302835780143	0.559651940456248	0.699933838296005	0.0858100738028317	0.324061895324298	0.473558231549177	0.0441446104741672	0.137163854095098	-0.541051115210102	0.177217053096598	0.498422961834182
C130080G10Rik	-2.05653233585535	0.137016566628787	0.435256044836013	-3.1837525548722	0.136885552947495	0.412029468598664	-3.65927324563687	0.00152613415971917	0.0110767801915101	-2.96318821916193	0.0868330037655719	0.344112251307365
1700093K21Rik	0.175519351998873	0.828113327102971	0.94448995487633	2.43811240667311	0.550784349613417	0.802376943012658	-6.87374384102417	0.0380604380608052	0.123310627290597	-1.56013383126006	0.847938943659426	0.95613293350321
Glt1d1	2.37687582174444	0.302490423836169	0.640488638880448	1.34401755491638	0.712269180292963	0.891052965323702	2.14291161854949	0.193721533615138	0.380282197775097	3.12247296753426	0.276986362570808	0.612328842558476
Nelfe	0.150321754421151	0.718615421114492	0.901360692526173	-0.127630803060993	0.81414887326222	0.941450602578656	-0.200611592480733	0.488545126483739	0.679031265778423	0.165531281151483	0.741925021133104	0.911272072746929
Zbtb7b	-0.795826881568313	0.110660615727762	0.388641718822085	-1.40139334288493	0.0269100882640316	0.171959084198408	-0.377893621711384	0.274409727601325	0.475036074304783	-0.637831852600306	0.281737158963695	0.617073775064924
Galr2	-4.00422593194579	0.353247559291822	0.686089762379586	-8.27061996938693	0.195950914184164	0.494774561973795	-3.85482047630477	0.164797979932484	0.342852865607126	-3.16497651855222	0.485964810475602	0.77721644773034
Zfand3	-1.39855371992	0.0307143558577178	0.190779326250263	0.859724223883495	0.288032268025716	0.595310639009638	-0.532817761326285	0.205389628963069	0.395380238125462	-0.997653711649107	0.175044079797942	0.49532579257733
Plcd1	-0.0671577494390036	0.913006020711203	0.97425291445626	-0.568797271770454	0.456971198283528	0.737119846302078	-0.652735315056118	0.12098485259917	0.277845954800672	-1.18604189135642	0.120876210784531	0.411012766835449
Ddhd1	-0.857687815550666	0.0265847803834671	0.1753292803638	-1.73986523256479	0.00100707666805256	0.0274363252970195	-1.03919241192545	0.000489150888613309	0.00445989376922912	-0.730789840040791	0.0957637459461376	0.362774433785994
Fcgr3	0.00399169320929102	0.991113534554141	0.99951024008493	-0.636283283640796	0.179812046761232	0.474577249516448	0.508451482273521	0.0485193713349509	0.146911467601315	-0.702977372395268	0.115658218299065	0.401248840112398
Taf6l	-1.10431281247005	0.00954488445843878	0.0903251379298856	-1.3206908913999	0.0141341159970535	0.119457248540464	-0.612341214411988	0.0294927102813802	0.102152186714928	-1.19818501083539	0.0177414235664979	0.137461868140967
Edc4	-0.755672545999812	0.0282135504786668	0.181169001702098	-1.47086091536054	0.00138581824152211	0.032398794284506	-0.5341238908159	0.0262497238003719	0.0945786508610112	-0.40309143320981	0.297090006277641	0.630491778189882
Lrp1	0.00102575632587205	0.997317409762088	1	1.38860728530687	0.00173339665177342	0.0368382300578684	0.172451983033812	0.419947063325299	0.618899834772267	0.423722429745693	0.255668677790736	0.591629440104002
Phf21a	0.517371469746957	0.113523758066244	0.392807823337269	0.504777698558133	0.205665770338049	0.507706752242044	0.19928095112836	0.377615018171168	0.580215366225805	0.649322515508479	0.0997325657605166	0.370737045214276
2700097O09Rik	-0.165942651922273	0.683884475268157	0.886075505916464	-0.827861982789663	0.12004602513102	0.386254618650784	-0.161827957746957	0.573724163421608	0.747879493406731	0.123416455430694	0.802031294728266	0.937978125032382
Cd14	-0.711177216215154	0.104669015394396	0.377205513855464	-0.656928052301618	0.233668939820923	0.538654471682095	-0.302557684018013	0.288870406053395	0.491706544247765	-1.1633517076575	0.0339184738097537	0.205166573097555
Snora7a	-1.37961054344417	0.554581499858311	0.821063339515665	-6.36231692940322	0.110379308762575	0.370630373208409	-0.657004201040043	0.707167232265685	0.841338598187102	-2.83804096099814	0.363430264503617	0.688681019837306
Pcdhb22	-0.745196594282836	0.397511394239877	0.71885480896494	1.76432563699271	0.111113651800524	0.372020745170719	-1.4831517978981	0.0315474561611609	0.107398268038195	-0.58793650214534	0.5818161602718	0.836707243408634
A930004D18Rik	-1.37031841822439	0.0586484033001482	0.275486779742873	-2.48482530561459	0.00792808251721581	0.08752135576184	-2.02096743370248	0.000639631822752811	0.005554953869514	-1.11484303925978	0.181295402259449	0.503271327700742
Nabp1	-0.00225020053391162	0.994955588266389	1	-1.41416442075628	0.00659061724478639	0.0788660286115096	1.31297114991964	4.12383747567398e-05	0.000651132233001154	0.0543875121259058	0.899880351232349	0.972413987809132
Ppp1r15b	-1.0090349997614	0.0377620921378567	0.2157473356356	-0.809971594852489	0.21022340133429	0.513750754197111	-0.542169060009931	0.112826777939115	0.264691713919449	-1.05246149297454	0.0761219984250079	0.322279319897904
Bcl10	-0.861050820355555	0.0130616922304012	0.110407779110164	-1.08310492755415	0.010289143199803	0.100539531072344	-0.0948388642971252	0.656921582560603	0.810312274528335	-0.899979719226358	0.0258295717454002	0.173278021516808
Clk1	0.01658158293232	0.944297795505143	0.985564715767697	-0.815564109138168	0.0141964558487641	0.119762898378819	0.168869705460657	0.314083137444335	0.519213457653793	0.0283555108430899	0.918990187894857	0.976931391613184
Stab1	-0.548864499055589	0.23803536499905	0.568016291024806	0.386028654969496	0.522135237688669	0.783333131810554	0.304614489762931	0.355443998073439	0.560092921166652	-1.30891513781421	0.0290298412013036	0.18620040680506
Lrrc56	-0.370156766518601	0.578135240730347	0.834130325387186	-0.426062196692024	0.640418185316207	0.853292112272647	-0.28305879681447	0.5566264312771	0.734001814867119	-0.0323181109209825	0.967526188921758	0.99421773041339
Sdccag3	0.400751990753079	0.0529374182874962	0.259007110934531	-0.0360190309955469	0.880579813061871	0.969726610211103	0.48385278395661	0.00207646796838745	0.0140069655236393	0.545762607707198	0.0283524185254877	0.183160693912293
Lyar	-1.67473546411934	0.00147346279362606	0.0247938930615429	-2.65183302160766	0.000185931447613758	0.0104931609049349	-1.70560404241776	4.61114970071341e-05	0.00070781561833213	-1.75810529630533	0.00424147557371271	0.0553235944397309
A930009A15Rik	-0.833906667194577	0.124814825516265	0.413630526420181	0.128268201809187	0.855928641643973	0.959198402633661	-1.67878960126787	0.000278130161766096	0.00288044170532341	-1.12816468058347	0.0922828508797301	0.354494026995532
Dcdc2b	0.717910692295501	0.0982784563008532	0.364131843398959	-0.342117631653092	0.518141617863211	0.781186886392251	0.678777974727038	0.026915138143305	0.0963670147090695	1.23210896604502	0.0212124474683007	0.153250991698009
Notch4	-1.27432965253767	0.375243840670175	0.702734604693899	-0.224804957218974	0.902050552321479	0.979160260739024	-1.61650685737334	0.089337644678647	0.225406987155224	-1.78467419205249	0.308993294882398	0.642545825466628
Mirg	1.03217592407199	0.573245305256425	0.831653640760007	-0.222030623125758	0.917535151736054	0.985172114447227	-0.147248941707151	0.904876114916403	0.960065866170534	0.914023770636376	0.671064842430478	0.879801181501842
Trim41	0.284849486598551	0.722421606149624	0.902979777332982	-2.58500651070146	0.0343407705823623	0.19548174998615	-0.00753800376904423	0.989928417291118	1	0.662311334692828	0.481813589538998	0.773354091510147
Tmem39a	-0.0342263530991017	0.932155385598657	0.981267457643313	-1.55173423713919	0.00495695110940033	0.0676487342144817	-0.437033234654936	0.1205661729143	0.277060924854211	0.108897560746603	0.815754127711402	0.943597179004306
Zbtb6	-1.32742233841665	0.00585955000489367	0.0650216126435314	-1.3228826552687	0.034968270229173	0.197581494508425	-2.15028621766018	9.47222217634616e-07	3.40999998348462e-05	-1.24530005581266	0.0261144245031395	0.174232016778652
Rgs22	-1.68314459184871	0.360731280299222	0.69187812050594	2.96901785921421	0.184016428286172	0.481189884697267	-2.38962774012595	0.0714709684283709	0.192677528003333	-1.9805272732653	0.378357983986182	0.700847811447375
Pex11g	-1.78670470371071	0.0246192269545288	0.166596272624631	-3.04532832047855	0.00639135597086633	0.0779101192233756	-0.559377361070643	0.313199307695045	0.518411398856381	-2.24899807918778	0.0280842828052144	0.182185597863872
3632454L22Rik	0.876706068027569	0.727332333801565	0.904634121178439	-3.6531290296884	0.229035717807578	0.534133538074416	1.59969792334706	0.354444626494319	0.558978429683008	1.30280802570045	0.631689221774421	0.862580429493825
Gla	-1.84035827640903	0.014393395404461	0.118558314747728	-0.942682955468359	0.345038939575296	0.648156197598327	-1.27192087569119	0.0193168856919934	0.0757959489061696	-2.28617794992543	0.0124288413549214	0.110763704896952
Tmed1	-0.244640959190831	0.408207772356185	0.726239662319016	-0.397481992493254	0.272877988531057	0.579437924237063	-0.749627941140822	0.00129995408867882	0.00972832162643671	-0.128083921730543	0.710156234878331	0.897868511380366
Slc38a6	-0.262848213097878	0.801222875344553	0.933683523822887	0.250123917056837	0.85411459801354	0.958843059387482	-0.431725223352168	0.553957549023014	0.732159073140636	-0.190362333803376	0.877461355022949	0.965981405452419
Cox7a1	0.403578874474048	0.768428975467858	0.921542888239997	1.24562374288548	0.425437058347405	0.713613342810325	0.134260733554025	0.885574690335667	0.949393525037754	-0.637565131591999	0.69346249007396	0.890322740465855
Faim	-1.02578313540034	0.0340685390750367	0.203483066078634	-2.58317945834746	0.000182959903808732	0.0103940676250144	-0.972750632760289	0.00630515770984014	0.0326622831985054	-1.09970357945959	0.0504926082764045	0.258975285400875
Srsf5	-0.10347471581571	0.481329438805798	0.774438596497849	-0.147504105315027	0.419914674388264	0.709714869415997	-0.168754657318936	0.107994776948912	0.256737200865619	0.0222967549101386	0.898467472417472	0.972245378685847
Cth	-0.849897866624098	0.550349834882621	0.818559813559435	0.703043563024061	0.658249503326581	0.862797048503782	-1.91237513357926	0.0654151407857403	0.181561257496536	-1.14093472421374	0.51058391898375	0.792290639462715
Gm973	0.0716702163579225	0.968771490360099	0.992908405712648	1.29108933547476	0.565921357948142	0.810927626812413	0.334158838465657	0.791304007872918	0.893272942608061	0.146765844027781	0.947334272080668	0.985725693840783
Dynlt1f	1.06981092150202	0.383598325273408	0.708066856884206	-0.0522129677127242	0.973338515144598	1	1.54962410964391	0.0824037213693395	0.212855534050711	0.710325241458898	0.612019211751368	0.852871372271903
Leprel1	-0.272584838256453	0.686825230017204	0.887691129624368	0.154655851068616	0.845451706561971	0.955356726692105	-0.0231536265285716	0.959330827766242	0.987348404591298	-0.0672967224288224	0.934574442474746	0.982035472059014
Apod	-1.58030543788	0.648546550910993	0.868521616601706	-6.85352037879858	0.235347769568996	0.540891956469946	0.943923601185308	0.551675890412874	0.731064609893068	-7.13032112974166	0.0424709061172752	0.233469473396069
Chmp4b	-0.166721855507308	0.776753384503107	0.925131129093724	1.70267730704101	0.0215772962469389	0.150557711183954	-0.0216043025224545	0.957858934570195	0.986715131112495	0.0290973377702421	0.966582825794599	0.993948897331417
